time;queries_in_system;time_in_queues;rejected_connections;parallel_query;load_ratio;TZ00:00
2025-05-23T06:39:47Z00:00;34;0;0;34;0.53;
2025-05-23T06:40:17Z00:00;39;0;0;39;0.61;
2025-05-23T06:40:47Z00:00;54;1;0;54;0.84;
2025-05-23T06:41:17Z00:00;41;1;0;41;0.64;
2025-05-23T06:41:47Z00:00;19;0;0;19;0.30;
2025-05-23T06:42:17Z00:00;16;0;0;16;0.25;
2025-05-23T06:42:47Z00:00;37;1;0;37;0.58;
2025-05-23T06:43:17Z00:00;24;0;0;24;0.38;
2025-05-23T06:43:47Z00:00;18;0;0;18;0.28;
2025-05-23T06:44:17Z00:00;19;2;0;19;0.30;
2025-05-23T06:44:47Z00:00;18;1;0;18;0.28;
2025-05-23T06:45:17Z00:00;46;1;0;46;0.72;
2025-05-23T06:45:48Z00:00;39;6;0;39;0.61;
2025-05-23T06:46:18Z00:00;22;0;0;22;0.34;
2025-05-23T06:46:48Z00:00;34;0;0;34;0.53;
2025-05-23T06:47:18Z00:00;24;0;0;24;0.38;
2025-05-23T06:47:48Z00:00;33;0;0;33;0.52;
2025-05-23T06:48:18Z00:00;33;0;0;33;0.52;
2025-05-23T06:48:48Z00:00;77;0;0;77;1.20;
2025-05-23T06:49:18Z00:00;20;0;0;20;0.31;
2025-05-23T06:49:48Z00:00;17;1;0;17;0.27;
2025-05-23T06:50:18Z00:00;24;0;0;24;0.38;
2025-05-23T06:50:48Z00:00;31;8;0;31;0.48;
2025-05-23T06:51:18Z00:00;21;1;0;21;0.33;
2025-05-23T06:51:48Z00:00;63;0;0;63;0.98;
2025-05-23T06:52:18Z00:00;18;0;0;18;0.28;
2025-05-23T06:52:48Z00:00;28;2;0;28;0.44;
2025-05-23T06:53:18Z00:00;47;5;0;47;0.73;
2025-05-23T06:53:48Z00:00;17;0;0;17;0.27;
2025-05-23T06:54:18Z00:00;30;0;0;30;0.47;
2025-05-23T06:54:48Z00:00;28;0;0;28;0.44;
2025-05-23T06:55:18Z00:00;32;0;0;32;0.50;
2025-05-23T06:55:48Z00:00;26;0;0;26;0.41;
2025-05-23T06:56:18Z00:00;30;0;0;30;0.47;
2025-05-23T06:56:48Z00:00;28;0;0;28;0.44;
2025-05-23T06:57:18Z00:00;23;0;0;23;0.36;
2025-05-23T06:57:48Z00:00;55;114;0;55;0.86;
2025-05-23T06:58:18Z00:00;49;10;0;49;0.77;
2025-05-23T06:58:48Z00:00;67;100;0;67;1.05;
2025-05-23T06:59:18Z00:00;13;5;0;13;0.20;
2025-05-23T06:59:48Z00:00;14;0;0;14;0.22;
2025-05-23T07:00:18Z00:00;39;3;0;39;0.61;
2025-05-23T07:00:48Z00:00;27;1;0;27;0.42;
2025-05-23T07:01:18Z00:00;58;1;0;58;0.91;
2025-05-23T07:01:48Z00:00;51;0;0;51;0.80;
2025-05-23T07:02:18Z00:00;21;0;0;21;0.33;
2025-05-23T07:02:48Z00:00;28;3;0;28;0.44;
2025-05-23T07:03:18Z00:00;36;9;0;36;0.56;
2025-05-23T07:03:48Z00:00;34;0;0;34;0.53;
2025-05-23T07:04:18Z00:00;13;0;0;13;0.20;
2025-05-23T07:04:48Z00:00;22;0;0;22;0.34;
2025-05-23T07:05:18Z00:00;28;0;0;28;0.44;
2025-05-23T07:05:48Z00:00;38;0;0;38;0.59;
2025-05-23T07:06:18Z00:00;31;3;0;31;0.48;
2025-05-23T07:06:48Z00:00;31;2;0;31;0.48;
2025-05-23T07:07:18Z00:00;21;0;0;21;0.33;
2025-05-23T07:07:48Z00:00;18;6;0;18;0.28;
2025-05-23T07:08:18Z00:00;31;7;0;31;0.48;
2025-05-23T07:08:48Z00:00;68;23;0;68;1.06;
2025-05-23T07:09:18Z00:00;43;1;0;43;0.67;
2025-05-23T07:09:48Z00:00;23;1;0;23;0.36;
2025-05-23T07:10:18Z00:00;37;1;0;37;0.58;
2025-05-23T07:10:48Z00:00;37;1;0;37;0.58;
2025-05-23T07:11:18Z00:00;24;0;0;24;0.38;
2025-05-23T07:11:48Z00:00;26;1;0;26;0.41;
2025-05-23T07:12:18Z00:00;22;5;0;22;0.34;
2025-05-23T07:12:48Z00:00;59;0;0;59;0.92;
2025-05-23T07:13:18Z00:00;15;0;0;15;0.23;
2025-05-23T07:13:48Z00:00;41;2;0;41;0.64;
2025-05-23T07:14:18Z00:00;17;0;0;17;0.27;
2025-05-23T07:14:48Z00:00;14;0;0;14;0.22;
2025-05-23T07:15:18Z00:00;33;1;0;33;0.52;
2025-05-23T07:15:48Z00:00;37;11;0;37;0.58;
2025-05-23T07:16:18Z00:00;40;1;0;40;0.62;
2025-05-23T07:16:48Z00:00;25;8;0;25;0.39;
2025-05-23T07:17:18Z00:00;39;0;0;39;0.61;
2025-05-23T07:17:48Z00:00;29;0;0;29;0.45;
2025-05-23T07:18:18Z00:00;14;3;0;14;0.22;
2025-05-23T07:18:48Z00:00;22;0;0;22;0.34;
2025-05-23T07:19:18Z00:00;31;2;0;31;0.48;
2025-05-23T07:19:48Z00:00;18;0;0;18;0.28;
2025-05-23T07:20:18Z00:00;27;1;0;27;0.42;
2025-05-23T07:20:48Z00:00;34;3;0;34;0.53;
2025-05-23T07:21:18Z00:00;101;3;0;101;1.58;
2025-05-23T07:21:48Z00:00;43;0;0;43;0.67;
2025-05-23T07:22:18Z00:00;58;0;0;58;0.91;
2025-05-23T07:22:48Z00:00;24;2;0;24;0.38;
2025-05-23T07:23:18Z00:00;13;1;0;13;0.20;
2025-05-23T07:23:48Z00:00;15;0;0;15;0.23;
2025-05-23T07:24:18Z00:00;48;3;0;48;0.75;
2025-05-23T07:24:48Z00:00;31;0;0;31;0.48;
2025-05-23T07:25:18Z00:00;23;0;0;23;0.36;
2025-05-23T07:25:48Z00:00;25;0;0;25;0.39;
2025-05-23T07:26:18Z00:00;27;0;0;27;0.42;
2025-05-23T07:26:48Z00:00;17;0;0;17;0.27;
2025-05-23T07:27:18Z00:00;26;0;0;26;0.41;
2025-05-23T07:27:48Z00:00;25;0;0;25;0.39;
2025-05-23T07:28:18Z00:00;55;1;0;55;0.86;
2025-05-23T07:28:48Z00:00;28;0;0;28;0.44;
2025-05-23T07:29:18Z00:00;53;0;0;53;0.83;
2025-05-23T07:29:48Z00:00;25;0;0;25;0.39;
2025-05-23T07:30:18Z00:00;24;0;0;24;0.38;
2025-05-23T07:30:48Z00:00;25;0;0;25;0.39;
2025-05-23T07:31:18Z00:00;45;2;0;45;0.70;
2025-05-23T07:31:48Z00:00;40;7;0;40;0.62;
2025-05-23T07:32:18Z00:00;23;0;0;23;0.36;
2025-05-23T07:32:48Z00:00;21;0;0;21;0.33;
2025-05-23T07:33:18Z00:00;21;0;0;21;0.33;
2025-05-23T07:33:48Z00:00;38;20;0;38;0.59;
2025-05-23T07:34:18Z00:00;18;0;0;18;0.28;
2025-05-23T07:34:48Z00:00;20;0;0;20;0.31;
2025-05-23T07:35:18Z00:00;112;2;0;112;1.75;
2025-05-23T07:35:48Z00:00;38;0;0;38;0.59;
2025-05-23T07:36:18Z00:00;42;0;0;42;0.66;
2025-05-23T07:36:48Z00:00;23;0;0;23;0.36;
2025-05-23T07:37:18Z00:00;30;4;0;30;0.47;
2025-05-23T07:37:48Z00:00;23;0;0;23;0.36;
2025-05-23T07:38:18Z00:00;23;18;0;23;0.36;
2025-05-23T07:38:48Z00:00;21;0;0;21;0.33;
2025-05-23T07:39:18Z00:00;17;0;0;17;0.27;
2025-05-23T07:39:48Z00:00;35;0;0;35;0.55;
2025-05-23T07:40:18Z00:00;33;0;0;33;0.52;
2025-05-23T07:40:48Z00:00;31;0;0;31;0.48;
2025-05-23T07:41:18Z00:00;32;0;0;32;0.50;
2025-05-23T07:41:48Z00:00;76;0;0;76;1.19;
2025-05-23T07:42:18Z00:00;43;1;0;43;0.67;
2025-05-23T07:42:48Z00:00;36;0;0;36;0.56;
2025-05-23T07:43:18Z00:00;45;0;0;45;0.70;
2025-05-23T07:43:48Z00:00;20;0;0;20;0.31;
2025-05-23T07:44:18Z00:00;16;0;0;16;0.25;
2025-05-23T07:44:48Z00:00;23;0;0;23;0.36;
2025-05-23T07:45:18Z00:00;27;2;0;27;0.42;
2025-05-23T07:45:48Z00:00;33;1;0;33;0.52;
2025-05-23T07:46:18Z00:00;49;8;0;49;0.77;
2025-05-23T07:46:48Z00:00;29;0;0;29;0.45;
2025-05-23T07:47:18Z00:00;30;0;0;30;0.47;
2025-05-23T07:47:48Z00:00;40;2;0;40;0.62;
2025-05-23T07:48:18Z00:00;22;0;0;22;0.34;
2025-05-23T07:48:48Z00:00;14;0;0;14;0.22;
2025-05-23T07:49:18Z00:00;26;1;0;26;0.41;
2025-05-23T07:49:48Z00:00;39;1;0;39;0.61;
2025-05-23T07:50:18Z00:00;32;0;0;32;0.50;
2025-05-23T07:50:48Z00:00;38;2;0;38;0.59;
2025-05-23T07:51:18Z00:00;18;14;0;18;0.28;
2025-05-23T07:51:48Z00:00;22;5;0;22;0.34;
2025-05-23T07:52:18Z00:00;25;0;0;25;0.39;
2025-05-23T07:52:48Z00:00;19;0;0;19;0.30;
2025-05-23T07:53:18Z00:00;40;1;0;40;0.62;
2025-05-23T07:53:48Z00:00;40;0;0;40;0.62;
2025-05-23T07:54:18Z00:00;22;0;0;22;0.34;
2025-05-23T07:54:48Z00:00;43;63;0;43;0.67;
2025-05-23T07:55:18Z00:00;34;0;0;34;0.53;
2025-05-23T07:55:48Z00:00;26;0;0;26;0.41;
2025-05-23T07:56:18Z00:00;17;0;0;17;0.27;
2025-05-23T07:56:48Z00:00;28;0;0;28;0.44;
2025-05-23T07:57:18Z00:00;22;0;0;22;0.34;
2025-05-23T07:57:48Z00:00;28;8;0;28;0.44;
2025-05-23T07:58:18Z00:00;50;9;0;50;0.78;
2025-05-23T07:58:48Z00:00;31;0;0;31;0.48;
2025-05-23T07:59:18Z00:00;17;0;0;17;0.27;
2025-05-23T07:59:48Z00:00;15;0;0;15;0.23;
2025-05-23T08:00:18Z00:00;32;0;0;32;0.50;
2025-05-23T08:00:48Z00:00;57;0;0;57;0.89;
2025-05-23T08:01:18Z00:00;24;1;0;24;0.38;
2025-05-23T08:01:48Z00:00;18;0;0;18;0.28;
2025-05-23T08:02:18Z00:00;19;0;0;19;0.30;
2025-05-23T08:02:48Z00:00;53;1;0;53;0.83;
2025-05-23T08:03:18Z00:00;41;9;0;41;0.64;
2025-05-23T08:03:48Z00:00;14;0;0;14;0.22;
2025-05-23T08:04:18Z00:00;17;0;0;17;0.27;
2025-05-23T08:04:48Z00:00;20;0;0;20;0.31;
2025-05-23T08:05:18Z00:00;33;0;0;33;0.52;
2025-05-23T08:05:48Z00:00;28;14;0;28;0.44;
2025-05-23T08:06:18Z00:00;26;13;0;26;0.41;
2025-05-23T08:06:48Z00:00;81;1;0;81;1.27;
2025-05-23T08:07:18Z00:00;36;1;0;36;0.56;
2025-05-23T08:07:48Z00:00;37;0;0;37;0.58;
2025-05-23T08:08:18Z00:00;23;0;0;23;0.36;
2025-05-23T08:08:48Z00:00;17;0;0;17;0.27;
2025-05-23T08:09:18Z00:00;19;0;0;19;0.30;
2025-05-23T08:09:48Z00:00;21;0;0;21;0.33;
2025-05-23T08:10:18Z00:00;20;0;0;20;0.31;
2025-05-23T08:10:48Z00:00;26;0;0;26;0.41;
2025-05-23T08:11:18Z00:00;17;0;0;17;0.27;
2025-05-23T08:11:48Z00:00;32;0;0;32;0.50;
2025-05-23T08:12:18Z00:00;24;0;0;24;0.38;
2025-05-23T08:12:48Z00:00;19;4;0;19;0.30;
2025-05-23T08:13:18Z00:00;29;2;0;29;0.45;
2025-05-23T08:13:48Z00:00;42;60;0;42;0.66;
2025-05-23T08:14:18Z00:00;21;2;0;21;0.33;
2025-05-23T08:14:48Z00:00;27;0;0;27;0.42;
2025-05-23T08:15:18Z00:00;43;1;0;43;0.67;
2025-05-23T08:15:48Z00:00;34;0;0;34;0.53;
2025-05-23T08:16:18Z00:00;40;0;0;40;0.62;
2025-05-23T08:16:48Z00:00;19;0;0;19;0.30;
2025-05-23T08:17:18Z00:00;22;0;0;22;0.34;
2025-05-23T08:17:48Z00:00;11;0;0;11;0.17;
2025-05-23T08:18:18Z00:00;22;1;0;22;0.34;
2025-05-23T08:18:48Z00:00;24;0;0;24;0.38;
2025-05-23T08:19:18Z00:00;28;0;0;28;0.44;
2025-05-23T08:19:48Z00:00;12;0;0;12;0.19;
2025-05-23T08:20:18Z00:00;34;0;0;34;0.53;
2025-05-23T08:20:48Z00:00;34;3;0;34;0.53;
2025-05-23T08:21:18Z00:00;66;1;0;66;1.03;
2025-05-23T08:21:48Z00:00;43;1;0;43;0.67;
2025-05-23T08:22:18Z00:00;16;0;0;16;0.25;
2025-05-23T08:22:48Z00:00;14;0;0;14;0.22;
2025-05-23T08:23:18Z00:00;20;6;0;20;0.31;
2025-05-23T08:23:48Z00:00;25;0;0;25;0.39;
2025-05-23T08:24:18Z00:00;23;0;0;23;0.36;
2025-05-23T08:24:48Z00:00;11;0;0;11;0.17;
2025-05-23T08:25:18Z00:00;28;0;0;28;0.44;
2025-05-23T08:25:48Z00:00;40;0;0;40;0.62;
2025-05-23T08:26:18Z00:00;33;0;0;33;0.52;
2025-05-23T08:26:48Z00:00;87;0;0;87;1.36;
2025-05-23T08:27:18Z00:00;14;1;0;14;0.22;
2025-05-23T08:27:48Z00:00;33;0;0;33;0.52;
2025-05-23T08:28:18Z00:00;22;1;0;22;0.34;
2025-05-23T08:28:48Z00:00;15;1;0;15;0.23;
2025-05-23T08:29:18Z00:00;26;2;0;26;0.41;
2025-05-23T08:29:48Z00:00;15;2;0;15;0.23;
2025-05-23T08:30:18Z00:00;33;0;0;33;0.52;
2025-05-23T08:30:48Z00:00;54;1;0;54;0.84;
2025-05-23T08:31:18Z00:00;28;0;0;28;0.44;
2025-05-23T08:31:48Z00:00;51;121;0;51;0.80;
2025-05-23T08:32:18Z00:00;19;1;0;19;0.30;
2025-05-23T08:32:48Z00:00;22;0;0;22;0.34;
2025-05-23T08:33:18Z00:00;23;0;0;23;0.36;
2025-05-23T08:33:48Z00:00;45;0;0;45;0.70;
2025-05-23T08:34:18Z00:00;42;7;0;42;0.66;
2025-05-23T08:34:48Z00:00;26;1;0;26;0.41;
2025-05-23T08:35:18Z00:00;42;0;0;42;0.66;
2025-05-23T08:35:48Z00:00;55;41;0;55;0.86;
2025-05-23T08:36:18Z00:00;15;1;0;15;0.23;
2025-05-23T08:36:48Z00:00;65;8;0;65;1.02;
2025-05-23T08:37:18Z00:00;21;0;0;21;0.33;
2025-05-23T08:37:48Z00:00;35;0;0;35;0.55;
2025-05-23T08:38:18Z00:00;38;0;0;38;0.59;
2025-05-23T08:38:48Z00:00;18;0;0;18;0.28;
2025-05-23T08:39:18Z00:00;18;0;0;18;0.28;
2025-05-23T08:39:48Z00:00;33;0;0;33;0.52;
2025-05-23T08:40:18Z00:00;23;0;0;23;0.36;
2025-05-23T08:40:48Z00:00;26;0;0;26;0.41;
2025-05-23T08:41:18Z00:00;22;0;0;22;0.34;
2025-05-23T08:41:48Z00:00;35;0;0;35;0.55;
2025-05-23T08:42:18Z00:00;15;0;0;15;0.23;
2025-05-23T08:42:48Z00:00;19;0;0;19;0.30;
2025-05-23T08:43:18Z00:00;24;6;0;24;0.38;
2025-05-23T08:43:48Z00:00;41;0;0;41;0.64;
2025-05-23T08:44:18Z00:00;23;0;0;23;0.36;
2025-05-23T08:44:48Z00:00;17;0;0;17;0.27;
2025-05-23T08:45:18Z00:00;47;0;0;47;0.73;
2025-05-23T08:45:49Z00:00;45;1;0;45;0.70;
2025-05-23T08:46:19Z00:00;71;0;0;71;1.11;
2025-05-23T08:46:49Z00:00;49;0;0;49;0.77;
2025-05-23T08:47:19Z00:00;25;0;0;25;0.39;
2025-05-23T08:47:49Z00:00;19;6;0;19;0.30;
2025-05-23T08:48:19Z00:00;21;7;0;21;0.33;
2025-05-23T08:48:49Z00:00;13;3;0;13;0.20;
2025-05-23T08:49:19Z00:00;18;0;0;18;0.28;
2025-05-23T08:49:49Z00:00;13;0;0;13;0.20;
2025-05-23T08:50:19Z00:00;31;0;0;31;0.48;
2025-05-23T08:50:49Z00:00;54;1;0;54;0.84;
2025-05-23T08:51:19Z00:00;52;1;0;52;0.81;
2025-05-23T08:51:49Z00:00;25;0;0;25;0.39;
2025-05-23T08:52:19Z00:00;21;5;0;21;0.33;
2025-05-23T08:52:49Z00:00;30;0;0;30;0.47;
2025-05-23T08:53:19Z00:00;16;2;0;16;0.25;
2025-05-23T08:53:49Z00:00;30;0;0;30;0.47;
2025-05-23T08:54:19Z00:00;22;0;0;22;0.34;
2025-05-23T08:54:49Z00:00;11;0;0;11;0.17;
2025-05-23T08:55:19Z00:00;38;0;0;38;0.59;
2025-05-23T08:55:49Z00:00;30;0;0;30;0.47;
2025-05-23T08:56:19Z00:00;20;0;0;20;0.31;
2025-05-23T08:56:49Z00:00;26;1;0;26;0.41;
2025-05-23T08:57:19Z00:00;16;1;0;16;0.25;
2025-05-23T08:57:49Z00:00;39;13;0;39;0.61;
2025-05-23T08:58:19Z00:00;19;0;0;19;0.30;
2025-05-23T08:58:49Z00:00;71;211;0;71;1.11;
2025-05-23T08:59:19Z00:00;17;0;0;17;0.27;
2025-05-23T08:59:49Z00:00;12;4;0;12;0.19;
2025-05-23T09:00:19Z00:00;22;2;0;22;0.34;
2025-05-23T09:00:49Z00:00;38;8;0;38;0.59;
2025-05-23T09:01:19Z00:00;41;11;0;41;0.64;
2025-05-23T09:01:49Z00:00;22;1;0;22;0.34;
2025-05-23T09:02:19Z00:00;27;1;0;27;0.42;
2025-05-23T09:02:49Z00:00;25;0;0;25;0.39;
2025-05-23T09:03:19Z00:00;28;4;0;28;0.44;
2025-05-23T09:03:49Z00:00;34;1;0;34;0.53;
2025-05-23T09:04:19Z00:00;26;0;0;26;0.41;
2025-05-23T09:04:49Z00:00;21;0;0;21;0.33;
2025-05-23T09:05:19Z00:00;25;1;0;25;0.39;
2025-05-23T09:05:49Z00:00;24;0;0;24;0.38;
2025-05-23T09:06:19Z00:00;24;0;0;24;0.38;
2025-05-23T09:06:49Z00:00;53;0;0;53;0.83;
2025-05-23T09:07:19Z00:00;17;0;0;17;0.27;
2025-05-23T09:07:49Z00:00;19;0;0;19;0.30;
2025-05-23T09:08:19Z00:00;23;0;0;23;0.36;
2025-05-23T09:08:49Z00:00;30;0;0;30;0.47;
2025-05-23T09:09:19Z00:00;21;0;0;21;0.33;
2025-05-23T09:09:49Z00:00;28;2;0;28;0.44;
2025-05-23T09:10:19Z00:00;40;0;0;40;0.62;
2025-05-23T09:10:49Z00:00;22;0;0;22;0.34;
2025-05-23T09:11:19Z00:00;32;1;0;32;0.50;
2025-05-23T09:11:49Z00:00;20;1;0;20;0.31;
2025-05-23T09:12:19Z00:00;14;2;0;14;0.22;
2025-05-23T09:12:49Z00:00;23;0;0;23;0.36;
2025-05-23T09:13:19Z00:00;21;0;0;21;0.33;
2025-05-23T09:13:49Z00:00;60;2;0;60;0.94;
2025-05-23T09:14:19Z00:00;27;1;0;27;0.42;
2025-05-23T09:14:49Z00:00;27;1;0;27;0.42;
2025-05-23T09:15:19Z00:00;38;0;0;38;0.59;
2025-05-23T09:15:49Z00:00;96;1;0;96;1.50;
2025-05-23T09:16:19Z00:00;32;1;0;32;0.50;
2025-05-23T09:16:49Z00:00;55;1;0;55;0.86;
2025-05-23T09:17:19Z00:00;61;325;0;61;0.95;
2025-05-23T09:17:49Z00:00;19;0;0;19;0.30;
2025-05-23T09:18:19Z00:00;24;8;0;24;0.38;
2025-05-23T09:18:49Z00:00;32;1;0;32;0.50;
2025-05-23T09:19:19Z00:00;19;3;0;19;0.30;
2025-05-23T09:19:49Z00:00;17;0;0;17;0.27;
2025-05-23T09:20:19Z00:00;30;0;0;30;0.47;
2025-05-23T09:20:49Z00:00;57;4;0;57;0.89;
2025-05-23T09:21:19Z00:00;48;4;0;48;0.75;
2025-05-23T09:21:49Z00:00;31;6;0;31;0.48;
2025-05-23T09:22:19Z00:00;18;1;0;18;0.28;
2025-05-23T09:22:49Z00:00;13;3;0;13;0.20;
2025-05-23T09:23:19Z00:00;35;19;0;35;0.55;
2025-05-23T09:23:49Z00:00;13;0;0;13;0.20;
2025-05-23T09:24:19Z00:00;16;0;0;16;0.25;
2025-05-23T09:24:49Z00:00;20;0;0;20;0.31;
2025-05-23T09:25:19Z00:00;32;0;0;32;0.50;
2025-05-23T09:25:49Z00:00;27;1;0;27;0.42;
2025-05-23T09:26:19Z00:00;16;0;0;16;0.25;
2025-05-23T09:26:49Z00:00;36;86;0;36;0.56;
2025-05-23T09:27:19Z00:00;15;0;0;15;0.23;
2025-05-23T09:27:49Z00:00;31;0;0;31;0.48;
2025-05-23T09:28:19Z00:00;38;7;0;38;0.59;
2025-05-23T09:28:49Z00:00;25;0;0;25;0.39;
2025-05-23T09:29:19Z00:00;42;0;0;42;0.66;
2025-05-23T09:29:49Z00:00;28;0;0;28;0.44;
2025-05-23T09:30:19Z00:00;51;9;0;51;0.80;
2025-05-23T09:30:49Z00:00;40;9;0;40;0.62;
2025-05-23T09:31:19Z00:00;48;1;0;48;0.75;
2025-05-23T09:31:49Z00:00;23;8;0;23;0.36;
2025-05-23T09:32:19Z00:00;28;0;0;28;0.44;
2025-05-23T09:32:49Z00:00;34;4;0;34;0.53;
2025-05-23T09:33:19Z00:00;26;11;0;26;0.41;
2025-05-23T09:33:49Z00:00;20;11;0;20;0.31;
2025-05-23T09:34:19Z00:00;17;0;0;17;0.27;
2025-05-23T09:34:49Z00:00;19;0;0;19;0.30;
2025-05-23T09:35:19Z00:00;45;0;0;45;0.70;
2025-05-23T09:35:49Z00:00;32;4;0;32;0.50;
2025-05-23T09:36:19Z00:00;40;49;0;40;0.62;
2025-05-23T09:36:49Z00:00;45;9;0;45;0.70;
2025-05-23T09:37:19Z00:00;38;1;0;38;0.59;
2025-05-23T09:37:49Z00:00;31;1;0;31;0.48;
2025-05-23T09:38:19Z00:00;34;1;0;34;0.53;
2025-05-23T09:38:49Z00:00;39;1;0;39;0.61;
2025-05-23T09:39:19Z00:00;23;0;0;23;0.36;
2025-05-23T09:39:49Z00:00;62;145;0;62;0.97;
2025-05-23T09:40:19Z00:00;30;3;0;30;0.47;
2025-05-23T09:40:49Z00:00;22;6;0;22;0.34;
2025-05-23T09:41:19Z00:00;20;5;0;20;0.31;
2025-05-23T09:41:49Z00:00;22;0;0;22;0.34;
2025-05-23T09:42:19Z00:00;19;1;0;19;0.30;
2025-05-23T09:42:49Z00:00;35;0;0;35;0.55;
2025-05-23T09:43:19Z00:00;19;0;0;19;0.30;
2025-05-23T09:43:49Z00:00;16;0;0;16;0.25;
2025-05-23T09:44:19Z00:00;31;0;0;31;0.48;
2025-05-23T09:44:49Z00:00;12;1;0;12;0.19;
2025-05-23T09:45:19Z00:00;33;0;0;33;0.52;
2025-05-23T09:45:49Z00:00;44;1;0;44;0.69;
2025-05-23T09:46:19Z00:00;28;0;0;28;0.44;
2025-05-23T09:46:49Z00:00;58;2;0;58;0.91;
2025-05-23T09:47:19Z00:00;18;0;0;18;0.28;
2025-05-23T09:47:49Z00:00;33;2;0;33;0.52;
2025-05-23T09:48:19Z00:00;23;0;0;23;0.36;
2025-05-23T09:48:49Z00:00;20;0;0;20;0.31;
2025-05-23T09:49:19Z00:00;13;1;0;13;0.20;
2025-05-23T09:49:49Z00:00;43;4;0;43;0.67;
2025-05-23T09:50:19Z00:00;30;0;0;30;0.47;
2025-05-23T09:50:49Z00:00;29;0;0;29;0.45;
2025-05-23T09:51:19Z00:00;33;1;0;33;0.52;
2025-05-23T09:51:49Z00:00;41;1;0;41;0.64;
2025-05-23T09:52:19Z00:00;24;0;0;24;0.38;
2025-05-23T09:52:49Z00:00;59;1;0;59;0.92;
2025-05-23T09:53:19Z00:00;22;5;0;22;0.34;
2025-05-23T09:53:49Z00:00;40;0;0;40;0.62;
2025-05-23T09:54:19Z00:00;32;0;0;32;0.50;
2025-05-23T09:54:49Z00:00;20;3;0;20;0.31;
2025-05-23T09:55:19Z00:00;40;0;0;40;0.62;
2025-05-23T09:55:49Z00:00;55;9;0;55;0.86;
2025-05-23T09:56:19Z00:00;34;2;0;34;0.53;
2025-05-23T09:56:49Z00:00;44;7;0;44;0.69;
2025-05-23T09:57:19Z00:00;28;5;0;28;0.44;
2025-05-23T09:57:49Z00:00;27;0;0;27;0.42;
2025-05-23T09:58:19Z00:00;38;2;0;38;0.59;
2025-05-23T09:58:49Z00:00;30;1;0;30;0.47;
2025-05-23T09:59:19Z00:00;19;0;0;19;0.30;
2025-05-23T09:59:49Z00:00;17;0;0;17;0.27;
2025-05-23T10:00:19Z00:00;35;1;0;35;0.55;
2025-05-23T10:00:49Z00:00;36;4;0;36;0.56;
2025-05-23T10:01:19Z00:00;22;1;0;22;0.34;
2025-05-23T10:01:49Z00:00;56;0;0;56;0.88;
2025-05-23T10:02:19Z00:00;19;1;0;19;0.30;
2025-05-23T10:02:49Z00:00;25;0;0;25;0.39;
2025-05-23T10:03:19Z00:00;50;18;0;50;0.78;
2025-05-23T10:03:49Z00:00;55;9;0;55;0.86;
2025-05-23T10:04:19Z00:00;35;3;0;35;0.55;
2025-05-23T10:04:49Z00:00;28;0;0;28;0.44;
2025-05-23T10:05:19Z00:00;19;1;0;19;0.30;
2025-05-23T10:05:49Z00:00;22;0;0;22;0.34;
2025-05-23T10:06:19Z00:00;20;0;0;20;0.31;
2025-05-23T10:06:49Z00:00;25;9;0;25;0.39;
2025-05-23T10:07:19Z00:00;17;9;0;17;0.27;
2025-05-23T10:07:49Z00:00;15;0;0;15;0.23;
2025-05-23T10:08:19Z00:00;25;0;0;25;0.39;
2025-05-23T10:08:49Z00:00;35;1;0;35;0.55;
2025-05-23T10:09:19Z00:00;38;0;0;38;0.59;
2025-05-23T10:09:49Z00:00;20;0;0;20;0.31;
2025-05-23T10:10:19Z00:00;30;2;0;30;0.47;
2025-05-23T10:10:49Z00:00;40;3;0;40;0.62;
2025-05-23T10:11:19Z00:00;19;1;0;19;0.30;
2025-05-23T10:11:49Z00:00;15;0;0;15;0.23;
2025-05-23T10:12:19Z00:00;14;0;0;14;0.22;
2025-05-23T10:12:49Z00:00;20;0;0;20;0.31;
2025-05-23T10:13:19Z00:00;38;1;0;38;0.59;
2025-05-23T10:13:49Z00:00;19;10;0;19;0.30;
2025-05-23T10:14:19Z00:00;15;1;0;15;0.23;
2025-05-23T10:14:49Z00:00;20;1;0;20;0.31;
2025-05-23T10:15:19Z00:00;31;0;0;31;0.48;
2025-05-23T10:15:49Z00:00;41;1;0;41;0.64;
2025-05-23T10:16:19Z00:00;31;1;0;31;0.48;
2025-05-23T10:16:49Z00:00;18;1;0;18;0.28;
2025-05-23T10:17:19Z00:00;18;6;0;18;0.28;
2025-05-23T10:17:49Z00:00;24;1;0;24;0.38;
2025-05-23T10:18:19Z00:00;27;1;0;27;0.42;
2025-05-23T10:18:49Z00:00;27;2;0;27;0.42;
2025-05-23T10:19:19Z00:00;80;1;0;80;1.25;
2025-05-23T10:19:49Z00:00;29;0;0;29;0.45;
2025-05-23T10:20:19Z00:00;22;0;0;22;0.34;
2025-05-23T10:20:49Z00:00;33;0;0;33;0.52;
2025-05-23T10:21:19Z00:00;25;0;0;25;0.39;
2025-05-23T10:21:49Z00:00;89;2;0;89;1.39;
2025-05-23T10:22:19Z00:00;71;17;0;71;1.11;
2025-05-23T10:22:49Z00:00;31;1;0;31;0.48;
2025-05-23T10:23:19Z00:00;31;0;0;31;0.48;
2025-05-23T10:23:49Z00:00;27;9;0;26;0.41;
2025-05-23T10:24:19Z00:00;45;28;0;45;0.70;
